designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 6730560446890891392,6730560446890891392,280.841589,-36.73141461,0.3493236185,-2.348176403,-10.13084824,0.9859808,19.300186,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446890892288,6730560446890892288,280.8406487,-36.73204668,0.8330989844,0.7759884778,-0.8374269396,0.9637537,20.015423,1.7260895,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446890908032,6730560446890908032,280.8349724,-36.72340806,-0.5440488931,-2.348780966,-7.993396023,0.97983444,19.961887,0.77519035,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109432372736,6730905109432372736,284.9002175,-36.6306559,-0.4155964508,2.133739488,-3.682858679,2.4935954,16.613459,1.008645,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109432373248,6730905109432373248,284.8989414,-36.63141608,,,,,18.147993,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109432374912,6730905109432374912,284.9035019,-36.62683263,,,,,14.109778,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109433101184,6730905109433101184,284.9054583,-36.62783114,,,,,18.724272,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434503296,6730905109434503296,284.9129688,-36.63893605,,,,,17.909882,0.90377617,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434503424,6730905109434503424,284.9137805,-36.6377896,,,,,19.084387,1.0453224,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434503936,6730905109434503936,284.9165748,-36.63264374,0.1372216251,0.9474070516,-2.371137533,1.1334708,18.779003,0.8604717,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434504320,6730905109434504320,284.9082144,-36.6393307,,,,,19.811258,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434504576,6730905109434504576,284.9061706,-36.64161663,,,,,18.474047,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434505088,6730905109434505088,284.9074201,-36.6396761,1.106052566,-0.4455849943,-1.470989574,2.7324734,18.4662,0.7386017,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434505216,6730905109434505216,284.9074332,-36.63874406,-0.3490394563,-0.02960359791,-1.935615168,2.9970787,18.725824,0.8725147,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434505344,6730905109434505344,284.9055875,-36.64042524,-0.8759487244,-1.789537435,-5.470476511,2.096656,18.073866,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434505472,6730905109434505472,284.9125429,-36.63330183,,,,,18.864376,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434505600,6730905109434505600,284.9076487,-36.63772088,,,,,19.302338,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434506496,6730905109434506496,284.9097214,-36.63161496,,,,,19.069107,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434506752,6730905109434506752,284.9113421,-36.62851097,-0.04249455861,0.8975369178,-2.41883605,1.1018428,18.218386,0.89367867,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109434506880,6730905109434506880,284.9075563,-36.63313077,,,,,18.385292,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434507008,6730905109434507008,284.9066901,-36.63317474,,,,,18.830362,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434508032,6730905109434508032,284.9101172,-36.6283951,,,,,17.633419,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434508288,6730905109434508288,284.9124396,-36.62603027,,,,,18.370665,0.86509705,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684141949095936,6730684141949095936,284.2266495,-37.99709839,,,,,20.758955,1.6433487,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684141949100160,6730684141949100160,284.2270115,-37.9947065,1.500807913,-10.07036962,-1.776831149,1.0114983,20.63468,1.3840542,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684141949111040,6730684141949111040,284.23098,-37.98521758,-0.2532488088,-1.640737437,-8.22877154,1.017586,20.160234,1.0940571,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684141953648896,6730684141953648896,284.2284628,-37.98991507,0.5643778723,-1.866948771,-6.356224258,1.1820575,18.776695,0.97114944,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684141953652864,6730684141953652864,284.221737,-37.98880904,2.849552985,0.6936956989,-20.43020948,1.0120606,13.089971,0.9947319,-24.923172,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5313.409,4.4303,-0.6407,346.3716,0.164,0.1343,0.0724
Gaia DR3 6730684141953652992,6730684141953652992,284.2224728,-37.98864834,2.853738043,0.6502332114,-20.11800442,0.9557296,13.242161,1.0104513,-23.835892,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730684141953653248,6730684141953653248,284.224573,-37.98592463,0.1333555035,-1.924117113,-7.872514404,1.0587273,16.34854,1.2297096,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4846.425,4.1751,-0.7109,1691.8964,0.3262,0.2571,0.1375
Gaia DR3 6730684172012723840,6730684172012723840,284.238192,-37.99230339,-0.01246749992,-2.45320684,-1.842068145,1.0160441,18.623644,0.9744091,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5148.502,4.7894,-1.5556,2468.2427,0.0032,0.0026,0.0014
Gaia DR3 6730684172012766848,6730684172012766848,284.2372508,-37.9828319,-0.1659499654,-3.377340405,-3.775196817,1.0288084,19.984486,0.7030678,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684172012833024,6730684172012833024,284.2390064,-37.97002147,-0.2353559917,-2.524615219,-5.837090794,0.9223079,18.525885,1.1627922,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4762.16,4.8351,-1.4925,1770.4293,0.0049,0.0039,0.0021
Gaia DR3 6730684176306643840,6730684176306643840,284.2397975,-37.98467701,2.017643856,4.673841991,-1.420248355,1.0939513,20.165154,2.36454,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176306644224,6730684176306644224,284.2376714,-37.98653893,2.184795553,-1.280266487,-5.003383533,0.88775027,20.280098,1.608942,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176306648576,6730684176306648576,284.2418425,-37.97639539,-0.8040646547,-0.5432337751,-5.681277737,1.0889004,19.27621,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176306648704,6730684176306648704,284.242153,-37.97642106,-0.4469993999,-3.487386674,0.9279201401,0.987261,19.027033,1.0735836,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176306648960,6730684176306648960,284.2356319,-37.98273506,-0.2453739027,3.973058767,-9.343483806,0.9865048,19.871956,1.3197422,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446894477824,6730560446894477824,280.8440443,-36.72839434,0.264239236,-5.189141588,-6.771038412,0.97472167,20.420635,0.74256134,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446894478464,6730560446894478464,280.8421877,-36.72101787,-0.2933321682,-0.3881379778,-5.268526938,0.9816258,20.374292,1.49193,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446894712832,6730560446894712832,280.8437563,-36.72512779,-0.5436427231,-6.032217132,-8.356454858,1.5597321,20.285927,1.1487408,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446894712960,6730560446894712960,280.8439753,-36.72527859,2.201287442,-1.346047107,-5.337263968,0.8731318,20.433208,1.5735226,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446899393024,6730560446899393024,280.8402802,-36.72842857,0.6378426089,5.325040153,-1.01947247,1.0049213,20.5462,0.7150135,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446899393664,6730560446899393664,280.8471658,-36.73181403,0.3677408573,-8.055842646,-7.693905066,1.0437719,20.513775,1.0473404,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446899395072,6730560446899395072,280.8444194,-36.73469835,-0.7759649705,0.4163135238,-0.8149733023,1.0298356,20.40507,0.96040154,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446900541824,6730560446900541824,280.8402982,-36.71961058,,,,,20.685259,1.3745041,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446900546688,6730560446900546688,280.8386466,-36.72110545,,,,,20.84667,2.8343105,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446900548736,6730560446900548736,280.8455118,-36.72455467,,,,,20.935118,1.3375473,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446900552192,6730560446900552192,280.8467006,-36.72709298,,,,,20.856705,0.96074295,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446900556032,6730560446900556032,280.840009,-36.72667368,,,,,20.834927,1.1070118,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446902381440,6730560446902381440,280.8454758,-36.72650084,,,,,20.812307,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560446904627584,6730560446904627584,280.8339006,-36.72668905,0.1614518846,-0.1172143343,-2.999133742,0.9629455,17.356462,1.0587559,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4955.0425,4.7095,-0.8438,1408.2684,0.0228,0.0182,0.0098
Gaia DR3 6730560446906183040,6730560446906183040,280.8415274,-36.73098957,0.05193850948,-2.441398454,-1.640243475,0.9352201,19.076046,0.96681595,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560476956297984,6730560476956297984,280.8561412,-36.72326546,0.2463807507,1.784601856,-9.908803983,1.034461,16.65104,0.8667908,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5440.605,4.5719,-1.836,1497.5914,0.0151,0.0125,0.0069
Gaia DR3 6730276837327481856,6730276837327481856,282.2857113,-36.9064567,0.1286389891,-0.8192326855,-3.777728128,0.9636133,18.64517,0.89943314,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612892544,6730276841612892544,282.286564,-36.90589958,1.086694718,5.278750745,-0.5397058898,1.0179614,18.662773,2.3043385,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3479.7708,4.6028,-0.81,594.8894,0.4875,0.3317,0.1886
Gaia DR3 6730276841612895360,6730276841612895360,282.2890398,-36.90239627,0.002532549388,-3.506462238,0.5456682039,1.0653645,18.438643,0.906826,,VARIABLE,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,5037.0176,4.7895,-1.7661,2064.8147,0.0073,0.0059,0.0032
Gaia DR3 6730276841612896384,6730276841612896384,282.2914877,-36.90014407,0.3804898546,1.025344679,0.4831387829,0.9666592,20.02806,1.329771,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612897920,6730276841612897920,282.2866443,-36.90367017,-0.2019857034,-3.29576808,-0.5307747209,1.0481042,20.437511,1.2370434,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612898816,6730276841612898816,282.2855493,-36.90436041,,,,,20.948915,0.9685154,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612899328,6730276841612899328,282.2916905,-36.89892099,0.9361244994,-6.514188498,-3.126731318,0.9090119,20.357967,0.69553566,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612905216,6730276841612905216,282.288255,-36.89860276,-0.1952467708,2.171014166,0.8316898448,3.0884225,16.971096,0.8935776,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730276841612905472,6730276841612905472,282.2861069,-36.90004422,0.8824908547,-1.326088841,-5.393910911,1.0945389,19.98113,0.98368835,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612910080,6730276841612910080,282.2868775,-36.89561184,0.8223357533,-4.05200655,-2.944306602,0.90679705,18.838022,1.8528748,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612913792,6730276841612913792,282.2806278,-36.89764242,2.183160319,0.663990285,-7.205011413,0.98715574,20.642656,0.7862797,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612917120,6730276841612917120,282.2756732,-36.90040257,,,,,20.943508,1.7293015,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612922880,6730276841612922880,282.2801029,-36.89354274,-1.222691467,1.55690041,-6.368636905,0.9929345,20.60394,1.3649464,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612924672,6730276841612924672,282.2835091,-36.89007436,-0.01720896871,-2.63572311,-9.517917203,0.93331176,20.61456,1.5696945,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730276841612926336,6730276841612926336,282.2779726,-36.89413188,1.234939497,4.493394578,-7.992945834,1.0523837,20.363422,0.98316765,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176306656000,6730684176306656000,284.2358365,-37.97689596,0.2965616117,-2.640607099,-0.2081131994,1.0994098,19.25643,1.6891708,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176308839040,6730684176308839040,284.2369115,-37.98587935,0.3578597522,-0.3672368601,-8.415200169,1.0450213,20.290596,1.1447849,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176308842496,6730684176308842496,284.2422956,-37.97921389,0.4393064741,1.563632742,-0.6641501722,1.0296377,20.216814,1.3472843,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176308843392,6730684176308843392,284.2417194,-37.97930319,0.4980707054,0.9847220605,-3.395510525,0.88493305,20.77416,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176310610560,6730684176310610560,284.2452385,-37.97929681,,,,,20.931028,0.70622253,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176313384960,6730684176313384960,284.2418444,-37.98041882,0.8253309103,1.16951629,2.18855441,1.0163815,15.210989,0.91589165,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5706.964,4.4575,-0.4418,965.5114,0.2751,0.2292,0.1237
Gaia DR3 6730684176313388544,6730684176313388544,284.2403574,-37.97565722,0.4006954251,-4.648356217,-6.646245014,1.3873284,15.8234825,1.2432938,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5192.6123,3.8009,-0.1618,2131.4307,0.6485,0.5165,0.2764
Gaia DR3 6730684176313389696,6730684176313389696,284.2386162,-37.97568821,0.3894630177,-2.052457576,-4.060564913,1.3108636,19.426985,1.0365486,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176314495872,6730684176314495872,284.2399408,-37.98377076,1.069458886,-1.237675825,-2.848468023,0.9806922,20.37758,1.6632023,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684176314496896,6730684176314496896,284.2341898,-37.97874377,0.02362019019,2.232672896,-5.826229317,1.0141553,16.253075,1.1720438,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5745.955,4.0998,-0.2683,2034.3444,0.889,0.7251,0.3922
Gaia DR3 6730684206372481024,6730684206372481024,284.258082,-37.98831783,-0.2815488829,-2.562551962,-2.612030609,0.99699944,19.440853,1.078331,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684206372511744,6730684206372511744,284.2563879,-37.98204509,-0.42183765,1.091298941,-7.53086039,0.8968851,19.554045,0.9546509,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684206372518144,6730684206372518144,284.2534204,-37.98069188,0.5899702944,-0.105080044,-8.103847344,1.0009935,19.423851,1.1111546,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684206372518272,6730684206372518272,284.2532641,-37.98184581,0.5843868177,1.935504307,-7.594076639,0.92194545,19.260452,0.8419609,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730684206372530560,6730684206372530560,284.261086,-37.97831947,0.2210100989,1.416510964,-0.8814714164,0.9667609,18.444946,1.1972542,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4581.8467,4.8407,-1.4225,1456.8304,0.0066,0.0052,0.0028
Gaia DR3 6730905109434508672,6730905109434508672,284.9058196,-36.63224361,,,,,18.089182,0.90504074,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434509184,6730905109434509184,284.9064131,-36.63124358,-0.1652178839,0.46654898,-2.369748979,2.0360548,16.757877,1.0071907,,VARIABLE,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109434509312,6730905109434509312,284.9017072,-36.63621511,,,,,17.73119,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434509952,6730905109434509952,284.9035787,-36.63385991,,,,,17.93541,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434510080,6730905109434510080,284.9058421,-36.63088129,,,,,18.603287,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434510720,6730905109434510720,284.9069491,-36.62938192,,,,,18.081884,0.8006573,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434511104,6730905109434511104,284.9021134,-36.63295474,,,,,18.630987,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434511616,6730905109434511616,284.909315,-36.62482254,,,,,17.39848,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434511872,6730905109434511872,284.9013874,-36.63206613,-0.5218434687,-1.139725615,-3.013414867,2.543212,18.565565,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434512128,6730905109434512128,284.9045046,-36.62887022,,,,,18.460083,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434512640,6730905109434512640,284.8996509,-36.63144831,-0.3414216023,0.2608906707,-3.530350429,1.1956319,18.149742,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905109434513152,6730905109434513152,284.9121794,-36.62999922,,,,,19.191109,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434513664,6730905109434513664,284.9066409,-36.62539563,,,,,18.81683,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434513792,6730905109434513792,284.9007602,-36.63148587,,,,,18.441008,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434513920,6730905109434513920,284.9085443,-36.62196841,,,,,19.236881,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434514560,6730905109434514560,284.9064719,-36.63884853,,,,,19.253973,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434514688,6730905109434514688,284.9107106,-36.63243413,,,,,19.093185,,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905109434515968,6730905109434515968,284.9071569,-36.63518396,,,,,18.367067,0.88186455,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730905139492647936,6730905139492647936,284.8808131,-36.63317654,0.500795867,-4.971558559,0.2098286561,2.2585976,16.481668,0.8401861,,NOT_AVAILABLE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,
Gaia DR3 6730905139492649856,6730905139492649856,284.882492,-36.63819265,0.0250389744,0.9587175382,-2.412542247,1.3984945,13.437537,1.4400797,,NOT_AVAILABLE,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5036.224,2.4737,-0.4475,4221.278,1.041,0.8088,0.434
Gaia DR3 6730560476956621184,6730560476956621184,280.8555233,-36.71209446,0.3681104423,-0.04899866119,-8.160750287,0.9690748,18.4801,1.4645748,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4212.055,4.7557,-0.5949,1358.1915,0.0075,0.0056,0.003
Gaia DR3 6730560476956621952,6730560476956621952,280.8570244,-36.7100672,0.305256138,2.293939538,-6.489932718,1.1358355,17.854124,0.9511757,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5212.986,4.7375,-1.102,1949.9011,0.0033,0.0027,0.0015
Gaia DR3 6730560476956917120,6730560476956917120,280.8528453,-36.72193425,0.5230361866,-1.586906683,-2.774531788,1.3846323,18.856945,1.2841148,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
Gaia DR3 6730560476956917248,6730560476956917248,280.8580107,-36.72151896,0.0677026244,0.04168824461,-4.103453594,1.0593216,18.852253,0.98205566,,NOT_AVAILABLE,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5082.9624,4.789,-1.5763,2672.5342,0.0033,0.0027,0.0015
